426,2,1,-2,-1,-1,-2,0,1
427,1,-7,-11,0,-2,2,0,-1
428,0,-4,-5,4,-1,-3,0,1
429,-6,-26,-40,-13,-8,-1,-3,-5
430,2,-7,-4,10,-1,0,-2,0
431,3,13,13,8,8,2,3,3
432,3,3,4,-8,-4,-2,0,1
433,1,-5,-5,-1,2,1,-2,2
434,2,9,0,-6,-2,-1,-1,2
435,-8,-10,-9,-1,-3,-2,2,-2
436,0,-2,-1,-2,0,1,-4,-2
437,-3,-9,-11,-2,-1,-2,-2,-3
438,0,5,0,4,1,-2,-2,-1
439,-1,-5,-10,-7,-1,-1,1,-1
440,-9,-13,2,-2,-3,-4,-1,-2
441,2,11,9,7,-3,-1,-1,0
442,-4,3,1,-4,-2,-2,0,-3
443,1,5,0,-1,0,0,-1,-1
444,0,2,-5,-1,0,0,0,-1
445,1,-3,-13,-3,-2,-2,0,1
446,-5,1,-4,2,-2,-1,1,-1
447,3,16,22,10,6,2,0,1
448,-10,-17,-2,-5,-6,-5,-3,-4
449,2,6,5,-2,-2,1,2,0
450,-4,-7,-9,-2,-3,-2,-2,-2
451,4,1,0,-2,0,1,0,1
452,1,-1,1,4,2,0,1,1
453,-4,2,4,0,0,0,0,-2
454,1,-5,-4,2,1,-1,1,0
455,-1,-21,-43,-12,-3,-4,-2,0
456,0,6,12,5,2,1,-1,0
457,-1,-3,-4,-1,3,1,0,0
458,1,-4,1,1,3,0,1,-2
459,5,10,3,-3,-2,0,-1,-2
460,-1,-4,-2,-3,-5,0,-2,-2
461,-2,2,5,-3,-2,-2,0,-2
462,4,2,-6,3,-3,-3,-2,0
463,-4,-14,-3,-3,-2,-1,-1,-2
464,0,0,1,5,1,0,-1,0
465,6,4,2,0,0,-2,-3,2
466,-4,3,-3,1,1,0,-1,-2
467,2,-4,0,0,3,1,0,-1
468,-2,7,7,-1,0,-1,0,-1
469,-5,1,3,2,-1,0,1,-2
470,0,-5,-8,-3,-2,1,-1,0
471,-2,-3,-1,-1,-1,-1,0,-2
472,0,4,2,4,-1,0,-1,0
473,2,3,6,3,0,-2,0,1
474,0,-3,-20,-8,-4,4,-1,0
475,-1,-2,14,0,3,-4,-3,-1
476,-4,0,5,14,5,-1,-2,-2
477,-3,-2,7,11,4,0,1,-1
478,2,0,-2,-5,-4,-4,-2,1
479,-1,-2,-9,-6,-2,0,-1,0
480,1,3,-9,-8,-5,-3,-3,0
481,-2,-5,-8,-6,-1,0,-1,0
482,-2,3,14,4,0,-2,-1,-2
483,1,2,-3,2,0,4,0,-3
484,0,-14,5,-3,-3,-3,-3,-3
485,1,12,-4,-2,-3,-1,0,0
486,-4,-11,0,-12,-6,-5,-2,-1
487,1,-4,-4,3,-2,-3,-2,1
488,3,7,-3,-2,-2,-1,-1,0
489,7,-5,-3,-3,0,1,0,2
490,-4,1,-1,3,1,-1,0,-3
491,-3,2,3,-3,0,-2,0,-1
492,-1,-8,-10,-7,-4,-1,-2,-1
493,-2,-1,-3,1,0,0,-2,-1
494,1,2,4,4,2,1,0,0
495,3,-2,12,3,0,0,1,1
496,2,-1,-18,6,4,2,0,0
497,-5,-1,7,-2,-3,-1,-1,-2
498,-2,-3,-2,-3,-3,0,-2,-1
499,-2,2,-11,-13,-9,-3,-1,0
500,2,-4,5,3,4,-1,-1,0
501,1,4,9,-1,-1,0,-1,-2
502,-5,-6,-7,7,5,2,2,-1
503,-1,3,-3,-1,0,-2,-2,-2
504,0,3,14,-3,-2,-2,1,0
505,0,-6,-9,-3,-2,-1,-1,1
506,4,2,3,-5,-3,0,0,-2
507,2,-2,-7,8,0,1,3,3
508,1,7,12,-6,-2,-1,2,2
509,-3,-8,-7,1,0,-4,-7,-1
510,-3,-2,1,1,1,0,5,-4
511,-2,-8,-14,-8,-2,-4,-20,-7
512,1,6,18,5,-1,-2,-1,-2
513,0,-5,1,-19,-7,-4,1,1
514,4,10,-16,-3,-1,0,0,3
515,2,4,9,3,1,1,11,6
516,-9,-2,0,-4,0,-8,-19,-12
517,0,11,21,5,-5,3,0,0
518,3,2,18,-2,0,-2,-11,-1
519,-4,-23,-17,4,1,0,-4,0
520,-3,-8,-11,-8,-3,-4,-10,-11
521,2,-3,1,-14,-4,5,36,9
522,1,10,-5,-16,-2,-1,-9,-4
523,2,4,12,-8,-3,3,7,6
524,1,8,0,-23,-13,1,-2,-2
525,-4,-22,-13,36,17,1,-13,-5
526,-2,10,11,-14,-11,-10,-17,-6
527,-15,-8,6,3,-5,-12,-21,-18
528,4,-8,8,-11,-8,0,11,6
529,3,0,-1,3,-9,-4,9,-2
530,5,1,-33,-2,0,7,13,8
531,-3,-6,-7,1,2,1,7,7
532,-2,-7,-14,-27,-9,-7,-20,-5
533,-5,-2,-11,-8,-7,-3,-6,-6
534,-8,-9,4,13,-4,-12,-46,-10
535,-5,-2,-24,-27,-8,-3,10,-5
536,-1,4,7,7,3,-4,-10,0
537,11,11,16,-22,-6,0,26,8
538,0,-3,-16,25,8,7,10,4
539,4,-11,-7,-12,-2,-6,-21,-7
540,-10,13,6,3,-4,0,-3,-10
541,7,13,-32,9,14,3,-21,-2
542,-4,-2,-6,-12,-3,1,-8,-3
543,1,-26,-15,3,1,-2,9,-5
544,-7,-4,-2,-17,-7,-5,-10,-2
545,19,31,28,17,-3,4,17,10
546,-24,-80,-16,2,26,7,-9,-9
547,10,40,28,2,-7,-12,-27,-5
548,16,7,-15,-7,1,2,5,7
549,-2,3,2,-26,-13,4,9,15
550,8,-6,-7,-9,-4,-4,47,23
551,-4,16,-15,-20,-4,0,-48,-5
552,7,-2,-33,38,8,7,9,11
553,-1,28,-33,-2,-21,-3,22,-7
554,-32,-26,13,-23,-21,-15,-46,-35
555,-48,2,28,-22,-14,-22,-76,-54
556,-13,-25,-18,33,26,3,-5,-2
557,0,13,-21,2,17,4,17,16
558,25,9,13,11,4,11,29,29
559,-5,7,104,9,-27,-4,-7,-6
560,58,-41,-18,-49,-18,-13,-30,-2
561,-25,-1,13,-3,7,5,50,-3
562,29,-22,5,35,17,2,35,24
563,8,-55,-111,3,44,-3,-61,-5
564,-37,-56,-71,31,29,3,13,-23
565,11,-29,35,-1,-16,0,10,0
566,-21,22,-34,7,-7,-15,-33,-19
567,-32,-15,1,5,0,0,-9,-9
568,-34,9,49,-45,-28,-14,-20,-13
569,22,7,32,-67,-36,-5,9,4
570,62,13,22,21,13,27,59,37
571,-3,15,-55,1,3,-6,-21,-8
572,-33,1,85,41,11,-18,-90,-59
573,-96,-21,-61,20,9,-22,-72,-42
574,18,-3,49,-116,-45,-3,26,10
575,38,2,-40,50,36,25,25,32
576,0,-18,17,-3,26,15,49,20
577,27,-63,60,103,6,4,30,19
578,11,27,-2,39,11,4,-4,-6
579,23,22,-20,-34,11,25,50,26
580,-8,-19,-64,-51,-19,12,45,20
581,19,31,36,-31,-22,13,56,19
582,25,6,-97,102,35,-21,-28,-23
583,31,59,118,-63,-37,2,49,29
584,22,46,-64,-39,-13,-5,-1,15
585,3,-1,-46,-27,20,17,22,-4
586,-17,0,54,127,53,18,27,6
587,3,27,8,-26,-40,-11,-18,0
588,-8,-29,-9,115,59,38,87,38
589,10,7,24,6,-13,-14,-14,-13
590,6,15,47,-25,7,15,25,14
591,0,12,-56,64,37,23,-2,14
592,-43,9,116,-2,-31,-35,-50,-25
593,32,4,-96,-122,-49,-31,-45,11
594,-28,-7,-21,-1,-2,-9,-52,-46
595,-1,-4,-20,-53,-13,-19,-44,-12
596,52,6,10,-9,9,8,30,7
597,-25,-6,-90,3,12,13,49,12
598,13,0,-19,-48,-58,-81,-106,-66
599,-45,5,68,6,-35,-31,-64,-39
600,-10,5,-33,8,5,34,85,13
601,-5,-2,74,17,15,11,13,11
602,24,-5,-8,-15,-12,4,52,17
603,-13,-5,-28,-29,-19,9,65,19
604,-8,-6,79,-38,-26,-48,-99,-10
605,22,-2,31,-52,-2,20,5,7
606,-81,-4,-42,-67,-24,-5,-37,-50
607,79,-2,44,40,14,18,73,53
608,-8,-1,89,-25,19,8,16,14
609,11,0,-53,85,45,2,2,2
610,-3,2,9,-9,-37,-62,-90,-73
611,5,0,-45,-40,-47,-31,-23,-12
612,4,-4,31,81,20,17,24,28
613,44,-1,-14,-72,-4,10,20,20
614,16,-3,17,65,27,28,50,13
615,-34,2,-52,-24,-28,-67,-69,-78
616,-26,-2,-24,-46,-18,-12,21,-39
617,-21,-5,21,33,15,29,3,40
618,2,-1,-19,-20,-3,19,65,28
619,-7,-7,12,10,38,47,44,8
620,0,-3,-106,-42,-53,-89,-73,-87
621,-11,1,17,26,15,29,82,39
622,-18,-2,31,-24,-47,-59,-100,-57
623,17,-1,43,53,46,48,85,47
624,-16,0,18,-6,-17,-8,-20,-7
625,21,0,-82,-29,20,19,29,16
626,4,-4,-5,4,-11,-26,-11,-5
627,0,-6,14,61,43,0,-43,-35
628,19,1,-81,-30,-3,19,31,2
629,-18,-2,76,68,25,4,27,20
630,12,-1,12,33,27,9,18,17
631,25,1,58,38,30,43,85,56
632,-2,2,-47,-26,-5,29,91,58
633,19,-3,11,7,-1,14,73,23
634,7,0,-19,-7,-30,-24,10,5
